name,kind,latitude,longitude,operator,beds,emergency,speciality
"R H Step MR Clinic, Hospital",hospital,24.8348606487952,89.3744467274768,,,,
"Sheikh Drugs House, Korail",pharmacy,23.7865686244872,90.4104233890901,,,,
Community Clinic,clinic,22.6985713572081,89.7624281777533,,,,
"Rubel Medical Hall, Pharmacy",pharmacy,24.9147521721604,89.951059472093,,,,
Dhaka Institute Of Medical Technology,clinic,23.7684567566527,90.3684337422281,,,,
"South Point Hospital, Agrabad Access Rd, Westseite der Zila-Polizeilinie, Chotopool, Chattogram",hospital,22.3297886561504,91.7939881875774,,,,
Best Diagnostic & Medical Center,clinic,23.7339945617548,90.4158500846617,,,,
Alauddin Homeo Pharmacy আলাউদ্দিন হোমিও ফার্মেসী,pharmacy,23.8475893825045,90.2559485178206,,,,
Dines Pharmacy,pharmacy,22.2942295215842,90.1831638425182,,,,
D G Pharmacy,pharmacy,26.3377182858097,88.5554965659459,,,,
Uzanyarabad community clinic,clinic,24.7373918553801,91.1670129453812,,,,
Khan Pharmacy,pharmacy,23.7618645574448,90.3577243521814,,,,
Monirul Pharmacy,pharmacy,23.0404734624263,89.6357604379,Monirul Sheikh,,,
Ma Medicine Corners,pharmacy,23.2140291495371,89.697524838367,,,,
Binoy Drugs House,pharmacy,23.5888985372223,89.8333580217025,,,,
Comilla Medical College Hospital,hospital,23.451597431184,91.2022663919387,,,,
narayon Medical,pharmacy,23.6046284358129,89.8362963816789,,,,
Modina Diagnostic and Consultation Centre,clinic,22.3133337229353,89.8508867605331,,,,
Fatima Drug House,pharmacy,23.8152915626441,88.7435383610354,,,,
Altaf Uz Zaman Collage & Hospital,hospital,24.3718394559865,88.586340796158,,,yes,
Biojid Sergical Mart,clinic,23.5542907486663,90.5331046957941,,,,
Cash & Carry Pharmacy,pharmacy,23.731480493717,90.4206454552863,,,,
"Momotaj homeo Hall, Pharmacy",pharmacy,23.9742803402296,90.3781500443869,,,,
"Kabir Medical Hall, Pharmacy",pharmacy,24.7821357956248,90.344181627405,,,,
Sheba Pharmacy,laboratory,25.932053869684,88.8538788240589,,,,
Akib Pharma,pharmacy,23.4081816873162,89.1352505964145,,,,
Model Community Hospital,clinic,23.3767039528622,91.05816555077,,,,
Razia Dental and Orthodontics,dentist,23.7695921692566,90.3577182333921,,,,
Dr. Khondakar Ehsanul Arefin,doctor,23.7919574338564,90.3881069909858,,,,
Meherun Homeo Pharmacy,hospital,23.7370731509714,90.3866516411377,,,yes,
Mah-Shishu and General Hospital,hospital,21.7615042543464,92.0763387985857,,,,
Chakaria DIGITAL Hospital pvt ltd,hospital,21.7633224567828,92.073899161848,,,,
Medicine Gallery(মেডিসিন গ্যালারী),pharmacy,23.8265171941073,90.3707456387615,,,,
Haque Homio Hall,pharmacy,23.808994741704,90.3698024231974,,,,
Nuo Dental kear,dentist,23.7825871366607,90.4086029235398,,,,
Safa Health,clinic,23.9241589900039,90.2616171989368,,,,
Soudia Dental Kior,dentist,21.7624206478204,92.075983322072,,,,
"Sajeda (Pvt) Clinic, Hospital",clinic,25.7786349505763,88.905141957135,,,,
Zagonnath Pharma,pharmacy,23.7839846513768,90.4104940485338,,,,
Abir Pharmay,pharmacy,23.8151521715943,88.7432771809325,,,,
M/S Basanti Pharmacy,pharmacy,23.6997874281705,90.4211008440857,,,,
ইসলামি ব্যাংক হাসপাতাল ভবন ৫,hospital,23.7396680205559,90.4205868657831,,,,
Nagorgola Hospital,hospital,25.0831604487133,88.7854115832622,,,,
Narsingdi Pharma,pharmacy,23.7707973192949,90.3678623478888,,,,
ACME Brahmanbaria Sales Center,pharmacy,24.0042941752943,91.1080458374604,,,,
Anik Medical,pharmacy,24.4380652920556,90.7797126923755,,,,
S A Medicine Corner,pharmacy,23.7605050965691,90.3677388824551,,,,
Bresba Medical Services LTD.,hospital,23.7299524727684,90.3340593896755,,,,
Goalanda Upazila Health Complex,hospital,23.7240228630064,89.7466980277057,,,,
Lima Pharma,pharmacy,23.802080090681,90.3778313644282,,,,
Roja Medical Hall,pharmacy,23.7068706392663,90.4179303892103,,,,
Sumaiya Drug House,pharmacy,23.8190961923136,90.365026079493,,,,
"Al-Shifa Homeo Hall, Homeopathic pharmacy",pharmacy,23.9977535247909,90.3840694282271,,,,
Dhara Dental Care,dentist,23.7542976267169,90.4157314807318,,,,
Community Clinic,clinic,26.0139740650743,89.2895049398115,,,,
Saad Dental,clinic,23.7935532644016,90.3882307916956,,,,
"PG Hospital Dhaka, Bus Stop, Shahbagh Rd, Dhaka",hospital,23.7396279550587,90.3958607543354,,,,
"Anwara Hashem Hospital, Hospital",hospital,24.3866507818082,89.9212921488007,,,,
"Central pharmacy, Pharmacy",pharmacy,24.9673352873481,90.2238093673872,,,,
Saim Drug House,pharmacy,23.8131396766424,90.369415849823,,,,
"Hazi And Sons Surgical House, Hospital",hospital,24.2206442557907,90.4113885652405,,,,
Karnaphuli EPZ Hospital,hospital,22.2603613521642,91.7915975849733,,,,
Asad Medicall Hall(আসাদ মেডিকেল হল),pharmacy,23.8280957579319,90.3696980685028,,,,
"Mirzapur uhAndfwc, Hospital",hospital,24.6360542269171,89.4344345835661,,,,
"Dr.Md. Nur Hossen Bhuiyan(Shahin), O.R. Nizam Rd, Chattogram",doctor,22.3593833960564,91.8230490840704,,,,
Shakti Pharma,pharmacy,23.8141836426826,90.3667680904295,,,,
"Mohajon Pharmacy, Shoroter Dokan, Pathan Para, Chittagong - Rangamati Hwy, Chattogram",pharmacy,22.531715828218,91.8870317552121,,,,
Neta Community Clinic,clinic,21.9389702669257,90.4454022444996,,,,
"New Rog Mukti Pharmacy, Pharmacy, Sattar Madbor Hat, Zajira",pharmacy,23.4057379434459,90.2815207823936,,,,
Vojendroganj up health and family welfare centre,hospital,24.7475303540017,91.2311955249137,,,,
Abedin Pharma,pharmacy,23.7568594716028,90.3612924445434,,,,
Radda HmSfp centre,clinic,23.8118077922281,90.3485805340094,,,,
Moulvubazar Physiotherapy and Rehabilitation Center,doctor,24.4754223448525,91.7653653293444,,,,
"Raju medical hall, Pathantuli Nazrul Bhandari Rd, Kapuria Para, Chowmuni Agrabad, Chattogram",pharmacy,22.3326013713983,91.813835696102,,,,
Anowara Medical Services,clinic,23.7387092984709,90.3801413331238,,,,
"Chhand Drug Addiction Counseling and Treatment Centre, Hospital department",hospital,24.6676062250332,89.9596306386402,,,,
Nurani Dawakhana,pharmacy,23.7853521588796,90.426333750056,,,,
"Garib Shah Clinic And Diagnostic Center, Hospital",hospital,24.835776455536,89.3761733995305,,,,
Moon Diagnostic Centre,clinic,24.3766936675713,91.4156181818509,,,,
"Sangalshi Govt. Hospital, Hospital",hospital,25.8469437734031,88.867935527138,,,,
Shifa Homio Hall,pharmacy,23.8108898900115,90.3741185165985,,,,
"SAP Medicare center, Hospital",hospital,25.780321892409,88.9144084863694,,,,
D.M Digilab,clinic,24.8786201345122,90.7307964921881,,,,
Rahmania Pharmacy রহমানিয়া ফার্মেসী,pharmacy,26.029817873729,88.4718081242622,,,,
The Square Diagnostic Center,clinic,25.0412077660444,88.760963918638,,,,general
Zanjira Upazila Health Complex,hospital,22.9109194980342,90.6232170280699,,,,
"Towhid Medicine Center, Ali And Brothers Super Market, Chunkutia Chowrasta, South Keraniganj, Dhaka",pharmacy,23.6956134918472,90.3991001922739,,,,
Tanima Medical Hall,pharmacy,23.7692389558569,90.3686096783758,,,,
"Click Pharma Limited, New Elephant Rd, Dhaka",pharmacy,23.7397451340651,90.3912820559079,,,,
Omar Pharma,pharmacy,23.8458542447286,90.3878866307513,,,,
Baba Mayer Doya Medical Hall,pharmacy,23.7854145202392,90.4115551974756,,,,
"Bhai Bhai Pharmacy, Pharmacy",pharmacy,24.8545035550633,89.3615895585609,,,,
We Dentist Dental Care,dentist,23.7647679648851,90.3640199996551,,,,
"Maa Diagnostic And Hospital, Bazar Road, Gopalpur, Natore",hospital,24.2058559802026,89.0037903357837,,,,
JMI Syringes & Medical Devices Ltd.,pharmacy,23.2640779963004,91.3069403531408,,,,
Dhorleshori Medical,pharmacy,24.2540566173161,89.9155683985805,,,,
Al-Shefa Hospital,hospital,24.0550342776123,90.977537425754,A.B Siddik,,no,
Tripti Pharmacy,pharmacy,23.7469204622768,90.4336117565815,,,,
Aminul Pharmacy,pharmacy,22.7983615187071,89.5631672890852,Dr.Aminul,,,
Proma Medicine Corner প্রমা মেডিসিন কর্নার,pharmacy,24.8414062446215,89.3471867666997,,,,
Asma Pharmacy,pharmacy,23.0404895556804,89.6357077995481,,,,
Delta Dygonestic & Health Service,hospital,23.702464440406,90.4194306660594,,,,
Shuveccha Enterprise,pharmacy,23.7598351310484,90.3658916786337,,,,
Daulatpur Upazila Health Complex,hospital,24.0006973330045,88.8731063232058,,,,
Fare Diagonestics,clinic,25.7632366400753,89.2338568979093,,,,
Shikder Pharmecy,pharmacy,23.040530794644,89.6352534165771,,,,
Taqwa Medicine,pharmacy,23.8095840733161,90.3684588879377,,,,
"Uttomsheba Hospital, Hospital",hospital,25.7621968649866,89.2344516777586,,,,
A Rahman Pharmacy,pharmacy,21.7623730386103,92.0759246487498,,,,
তারা মেডিকেল সেন্টার ফার্মেসি,pharmacy,23.815262225983,90.3713295221365,,,,
Muna Pharmacy,pharmacy,23.8126038215725,90.3675243895528,,,,
Mukti General Hospital মুক্তি জেনারেল হাসপাতাল লিঃ,hospital,23.6219646423276,90.5010422397747,,,,
Al Baraka Pharmacy,pharmacy,23.75116279493,90.4324941974314,,,,
M/S Jahanara Pharma(মেসার্স জাহানারা ফার্মা),pharmacy,23.8193600546255,90.3683984544158,,,,
"Nur General Hospital, Shariatpur",hospital,23.2099205920586,90.3474202271531,,,,
ACI Hospital,hospital,21.8842567234083,90.3343533430198,,,,
খালিয়াজুরী উপজেলা স্বাস্থ্য কমপ্লেক্স,hospital,24.6886046526825,91.1397979954243,,,,
Ohi Pharma,pharmacy,23.7596874419145,90.3658612523252,,,,
Dr. Abdus Shahid,doctor,23.7931366838139,90.3881715316402,,,,
"Ashraf Aleya Hospital, Hospital",hospital,23.9368261411749,90.2816325969819,,,,
"K.Rahman Pharmacy, Dhaka - Rajshahi Hwy, Natore",pharmacy,24.3472596925682,89.2942217720034,,,,
Ifra Poultry Feeds & Medicine,pharmacy,24.0348218210235,90.8335656658941,,,,
Family Pharma,pharmacy,23.7830526675629,90.4313276879668,,,,
Leed Pharma,pharmacy,23.7597583528154,90.3658848892921,,,,
Emon Medical Hall,pharmacy,22.3601365938756,91.8326071358971,,,,
Mokter Pharmacy,pharmacy,22.9142818984923,89.5031502639728,,,,
Bismillah Pharmacy,pharmacy,23.7480915817882,90.430137038621,,,,
Rony Surgical,pharmacy,23.8142780229123,90.3667337246265,,,,
Lifeline Diagonestic Center,clinic,24.3726079926884,88.5827968436772,,,,
Community Clinic,clinic,22.5712611444765,90.640189543806,,,,
Moonmoon Hospital,hospital,23.9638029612627,90.3790911644752,,,,
Drug House,pharmacy,23.6042541838362,89.8360679748175,,,,
Today's Dentistry,dentist,23.7628010674864,90.3619888968781,,,,
"Sumaiya Drug House Pharmacy, House No. 13, Road No. 1, East Nasirabad, Panchlaish, Chattogram",pharmacy,22.3643262881769,91.82801108693,,,,
"A.K Memorial Hospital, Hospital,",hospital,24.2182982449115,90.4131680432843,,,,
Leed Pharma-3,pharmacy,23.7586228563925,90.3639251165112,,,,
"Jamalpur Apollo Hospital, Hospital",hospital,24.9336695408898,89.9409042934841,,,,
মেসার্স আন্ওয়ার ফার্মা এন্ড জেনারেল ষ্টোর,pharmacy,23.7621169365494,90.4336533308213,,,,
Brahmanbaria General Hospital,hospital,23.9764610599783,91.1110049845568,,,,
Barakah Homio Clinic,clinic,23.7482265304293,90.4333966769461,,,,
Dardi Homeo Pharmacy,pharmacy,23.9538800451908,90.2721998546075,,,,
Kutupalong Hospital,hospital,21.213627439837,92.1680480510541,,,,
Fahad Medicine Corner,pharmacy,23.8203936271058,90.3822228949579,,,,
Sonika Pharmacy,pharmacy,23.8481926280759,90.2562504339729,,,,
Rizvy Pharma(রিজভী ফার্মেসী),pharmacy,23.8206812940227,90.3650448549561,,,,
"Sheba Hospital, Hospital",hospital,24.6743638830098,89.95325159123,,,,
Nimtala Pharmacy,pharmacy,23.2412230609171,89.0850672201053,,,,
Wellbeing,pharmacy,23.724098551592,90.3978259753535,,,,
Adarsho Homio Hall,pharmacy,23.8465316701431,90.2468165181321,,,,
Rupali Pharma,pharmacy,23.7830293658721,90.429532284307,,,,
Clinic,clinic,22.1462853263533,89.9282253238297,,,,
Jenious Dental Care,clinic,23.7557867556347,90.4113388605547,,,,
Sheba Pharmacy,doctor,23.7715567197224,90.3459493707842,,,,
Ahsan Clinic,clinic,25.6283701416328,88.6297733876513,,,,
Sonali Pharmacy,pharmacy,24.3132526350126,91.7379777960011,,,,
S.L Drag Pharma,pharmacy,23.7989275730784,90.3767336703887,,,,
Islamia Pharmacy,pharmacy,23.8446558840319,90.3880122754799,,,,
"Rasel Pharmacy, Pharmacy",pharmacy,25.3178401588885,89.3406139296882,,,,
"Bonolota Diagonstic & Clinic, Dhaka - Natore Hwy, Natore",clinic,24.4122782831232,88.9939732831488,,,,
Shahbagh P.G. Hospital,hospital,23.7380049671472,90.3970226537534,,,,
"Asma Pharmacy, Dhaka - Chittagong Hwy, Salimpur, Chattogram",pharmacy,22.4139909923177,91.7532212927505,,,,
Becon Pharmaceutical ltd.,pharmacy,23.7724496438675,90.3648019474021,,,,
Al -Falah Genarel Hospital & Diagnostic Center,hospital,23.7219420555436,90.4289497420364,,,,
Anantamoi Oushodhaloy,pharmacy,22.3746946185835,91.8327989976608,,,,
Atgao community clinic,clinic,24.7513509931062,91.1865636507144,,,,
Union Heath and Family Development Center,clinic,22.5328951619946,89.4845243340168,,,,
"Anam Pharmacy, Pharmacy",pharmacy,25.7780946530978,88.8976933788798,,,,
Cosmic Health And Dental Care(কসমিক হেলথ এন্ড ডেন্টাল কেয়ার),clinic,23.8252044204322,90.3655816320353,,,,
Rangdhono Drugs,pharmacy,22.3596968792351,91.833269641524,,,,
Asfia Pharmacy(আসফিয়া ফার্মেসি),pharmacy,23.8162252228386,90.3726018950383,,,,
Batiaghata Upazila Health Complex,hospital,22.7385302365691,89.5144785737499,,,,
"Ibrahim General Hospital, Specialized hospital",hospital,23.8604645725123,90.264594283306,,,,
Sheba Medical Hall,pharmacy,23.7713025804182,90.4249678351148,,,,
Mukta Pharmacy(মুক্তা ফার্মেসী),pharmacy,23.8266441799404,90.3704712990706,,,,
Pabna Homeo Pharmacy,pharmacy,23.7441660850749,90.4246916514052,,,,
Amena Pharma,pharmacy,23.77245894778,90.3517894618204,,,,
Kazi Pharmacy,pharmacy,23.2141165727872,89.6967870632496,,,,
Medicine House,pharmacy,23.7403703402228,90.433670932818,,,,
pharma plus(ফার্মা প্লাস),pharmacy,23.8251697193531,90.3687253486395,,,,
Central Lab Hospital,clinic,24.8189689794734,88.9364380557471,,,,
Debidwar Upazila Health Complex,hospital,23.6041874638869,90.9872412388769,,,,
Pomra Family Planning center,hospital,22.4627317592717,92.0073930349367,,,,
Farjana Pharmacy and Business Point(ফারজানা ফার্মেসী এন্ড বিজনেস পয়েন্ট),pharmacy,23.828447127313,90.3695758603546,,,,
"Health Fair Bangladesh, Hospital",hospital,23.749345598322,90.4082093931858,,,,
"Astha Clinic and Diagnostic Center (anup), Hospital",hospital,25.7562778164226,88.6758925467497,,,,
"Norohori Pharmacy, Pharmacy",pharmacy,25.0868483184715,90.1900788288173,,,,
Messrs Anowara Pharmacy,pharmacy,24.9120997189011,91.8515777297117,,,,
"Al-Ehsan Digital Diagnostic Centre, Hospital",hospital,23.8454710241155,89.8214979639881,,,,
Akiz Match Factory Ltd. আকিজ ম্যাচ ফ্যাক্টরি,pharmacy,23.5752312573647,90.5149281196671,,,,
Urban Primary Health Care Center,hospital,23.74546846519,90.3625364866124,Meri Stopes,,,
Habib Pharmacy হাবিব ফার্মেসী,pharmacy,24.2208868280685,90.4118270225955,,,,
"Shajinaz Hospital Limited, Arefin Nagar, Bayezid Link Road, Bayazid Bostami Rd, Chattogram",hospital,22.3862626507913,91.8065471283784,,,,
Amin Homeopathy,pharmacy,23.8113490506674,90.3702251225744,,,,
Takiya Pharmacy,pharmacy,24.7176756912783,91.0196530526206,,,,
Dhaka Central International Medical College & Hospital,hospital,23.7736171591605,90.3615434825434,,,,
Emon Pharmacy,pharmacy,23.7104597702052,90.4118650764359,,,,
Sujon Pharmacy,pharmacy,24.2534231968933,89.9209369237441,,,,
Dacope Upazila Health Complex,hospital,22.5998476252498,89.5177705662213,,,,
Shibpur Upazila Health Complex,hospital,24.0372455321452,90.7325734556609,,,yes,general
Madarganj Upazila Health Complex,hospital,24.8937935585511,89.717365725188,,,,
"Matri Pharmacy, Pharmacy",pharmacy,24.923012956833,89.9500893506197,,,,
"RUET Central Hospital, Rajshahi",hospital,24.3687088989702,88.6266258991906,,,,
KC Hospital,hospital,23.860704294943,90.4229602854857,,,,
Holy Dental Clinic,doctor,23.820396896048,90.3669808231321,,,,
Sheba Drugs House,pharmacy,24.4380187724929,90.7797782388583,,,,
Messers Haque Pharmacy,pharmacy,23.8092505573889,90.3613108847304,,,,
Hasan Dental Care,clinic,23.7919054660568,90.3880931608455,,,,
"Holy Cressent Hospital, Naogaon",hospital,24.8180429468108,88.9385953899859,,,,
Appolo,pharmacy,23.7028260357089,90.4194178417475,,,,
Universal Medical College Hospital Ltd.,hospital,23.7762028924705,90.3957477662806,,,,
Gangni Upazila Health Complex,hospital,23.8162205289728,88.7444091569561,,,,
Karim Pharmacy(করিম ফার্মেসী),pharmacy,23.8181917849612,90.3686743866683,,,,
Kalam Medical,pharmacy,23.7076026308704,90.4209441863154,,,,
Dr. Saleh Uddin Ahmed,doctor,23.7915610536554,90.3880940828549,,,,
ST. Pauls Hospital,hospital,22.4672326736378,89.6096924675733,,,,
SHUMAYA PHARMACY,pharmacy,23.7631154726744,90.4138494920122,,,,
New Sunview Medicine Corner,pharmacy,23.7571726195054,90.4067380339027,,,,
Janasheba Pharmacy জনসেবা ফার্মেসী,pharmacy,22.6859741949286,91.7913276876911,,,,
দত্ত ফার্মেসী,pharmacy,24.6620727440151,90.8421383411838,,,,
Sarker Madecal center,pharmacy,24.1951979712223,88.851261574793,,,,
Jononi Pharmacy,pharmacy,23.7831968362975,90.4099747896322,,,,
Jahanara Medical Hall জাহানারা মেডিকেল হলের,pharmacy,24.7445356676358,90.4084962219124,,,,
Osmani Dental,dentist,23.8101193416528,90.3680142279743,,,,
Al Chemi Medical center,clinic,23.7671266324381,90.3583614606416,,,,
"Nur & Sons Pharmacy, Sheikh Mujib Road, Chowmuhoni, Agrabad, Chattogram",pharmacy,22.3323071665969,91.8127650756097,,,,
"Health Care Medical Hall, Zakir Hossain Road, Akbarshah, Pahartali, Chattogram",pharmacy,22.362678489832,91.7837322584924,,,,
"BSMMU Outdoor 1 (Medicine), Hospital, BSMMU, Shahbagh Rd, Dhaka",hospital,23.7387403953317,90.3938151508659,,,,
Mymensingh Depot Opsonin Pharma Ltd,pharmacy,24.7114779444337,90.4102607801685,,,,
Mihirima Medicine Corner,pharmacy,23.7743722848174,90.356703687832,,,,
Bismillah Drug And Medicine,pharmacy,23.7831014502394,90.4289287872785,,,,
Agran Community Clinic,clinic,24.3162299708389,89.1335608885537,,,,
Munni pharmacy,pharmacy,23.7570177219347,90.4098677527287,,,,
Sandhani Eye Hospital,hospital,23.7345563169055,90.3864570971651,,,,
Chandina General Hospital,hospital,23.485956947768,91.0067377971156,,,,
QPS,pharmacy,23.8160830657608,90.3658014893555,,,,
"Rana Pharmacy and Photostat, Rajshahi - Dhaka Hwy, Natore",pharmacy,24.4062913411435,88.9562557246964,,,,
Ronak Pharma,pharmacy,23.7726519830101,90.3545760255304,,,,
City Pharma,pharmacy,23.8516058228672,90.4155026547751,,,,
Prime Diagonestics,hospital,24.3720545356219,88.5809549204549,,,,
Muniras Dental Care,dentist,23.7631841204614,90.3621681857869,,,,
"Warim medicine shop, Pharmacy, Dhaka - Mawa Hwy, Ekuria",pharmacy,23.6647066488184,90.3911811377937,,,,
Islam Pharma,pharmacy,23.7439806773767,90.372606421266,,,,
ADC Sergical,pharmacy,23.6047237380519,89.8363566475628,,,,
Alam Medicine Corner,pharmacy,23.2140267187852,89.6966424754199,,,,
Priya Pharmacy,pharmacy,22.581314985876,91.6795101656904,,,,
"Union Health Complex, Hospital",hospital,25.1163025776804,90.0807412605085,,,,
"Utsaw Medicine Mart, Pharmacy",pharmacy,24.7754755353631,90.3804972287326,,,,
"M/S. Muhammad Ali Pharmacy, Eid Gha Kacha Rasta, Halishahor Road, Chattogram",pharmacy,22.3449504293439,91.7995865445261,,,,
Illora Phramacy,pharmacy,24.9050127359489,91.8695883441558,,,,
Madan Medical Center,pharmacy,24.7626848349394,90.8614369188696,,,,
N S Pharmacy,pharmacy,25.7617869899215,89.2354761977834,,,,
Chadpur Pharmacy(চাঁদপুর ফার্মেসি),pharmacy,23.8208755865383,90.3710774783081,,,,
Mukti Pharmacy,pharmacy,23.8478059708825,90.25656752137,,,,
Sefa General Hospital & Diagnostic Center,laboratory,23.7738928399559,90.3648672424278,,,,
Nova Diagnostic Centre,clinic,22.7221110940806,89.0702731610041,,,,
"Desh Pharmacy, Doctor",doctor,25.0872285215995,90.1904139373062,,,,
Alo Clinic,clinic,23.8285128414338,90.3569144926968,,,,
"Muktijoddha Memorial Hospital, Bhatiary, Dhaka - Chittagong Hwy, Chattogram",hospital,22.4237218789879,91.7479223373832,,,,
"Asian Pharmacy, Chan Miya Madrasha Road, Shuvadha, Purbapara, Dhaka",pharmacy,23.6953770383587,90.3976118177274,,,,
Nuo Dental kear,pharmacy,23.7826655912744,90.4085649535185,,,,
"Radia General Hospital, Hospital",hospital,25.1358231919812,89.3879626301631,,,,
Chowdhury Pharmacy,pharmacy,23.8441434982909,90.3873694673255,,,,
Jibon Pharmacy,pharmacy,25.7619641833545,89.2351581883771,,,,
"Famous Clinic, Hospital",hospital,23.9499143991613,90.2749972309727,,,,
Ishwarganj Upazila Health Complex,hospital,24.6899633591869,90.610991016463,Government,,,
BRAC TB Diagnostic Center Rangamati,hospital,22.6577766344626,92.1733985551259,,,no,radiology
Shadiya Medical,pharmacy,23.7722368273459,90.3508788518596,,,,
"Doctors Chamber, Bon Belghoria Bazar, Natore",doctor,24.4128385295313,88.9570485689176,,,,
"Dr. A.B.M. Hasanuzzaman Helal & Dr. Fida Hasans Dental Clinic, Natore",doctor,24.4121846572648,88.9904892612757,,,,
Right Pharma,pharmacy,23.7908234461761,90.3661533616508,,,,
Shufiya Medical Hall,pharmacy,23.7708412404675,90.3462120596297,,,,
Marie Stopes Clinic,hospital,22.3591835714847,91.8265209521838,,,no,
Abdullah pharmacy,pharmacy,23.8606154467694,90.2601796187236,,,,
DigiLab,hospital,23.81160679419,90.3675654608784,,,,
"M/s Afser Pharmacy, East Side Of Buriganga Setu, Rajbari, Postogola Brg, Dhaka",pharmacy,23.6902110199757,90.4309573754845,,,,
Dipti Pharmacy,pharmacy,26.4102079181203,88.5584044996139,,,,
Ekushey Drug House,pharmacy,23.4080078466444,89.1353013907478,,,,
Bismillah Drug House,pharmacy,23.7013812470589,90.4279429916463,,,,
Eden Pharma,pharmacy,23.8515267815203,90.417615229651,,,,
Mehedi Pharmacy,pharmacy,23.7059024456307,90.4230657298277,,,,
Drug House,pharmacy,23.6024040463487,89.8340596708171,,,,
Modan Clinic,clinic,22.3439877677644,89.1002501995138,,,,
"DIGI Care Nilphamari, Hospital",hospital,25.9305865337145,88.8483353685761,,,,
Alam Pharmacy,pharmacy,25.9317385424867,88.8540502339789,,,,
M/s. Rinti Pharmacy মেসার্স রিন্তী ফার্মেসী,pharmacy,23.8937031771849,90.4039025198782,,,,
Sunamganj General Hospital,hospital,25.065123095998,91.4106469588977,,,,
Sangana Nursing home and Clinic,clinic,22.7262257703484,89.0653541573077,,,,
Bokho Bidhi Clinic,hospital,23.0101348286137,91.3772860622578,,,,
Rainbow,clinic,23.7916257619478,90.3880803365337,,,,
Haque Pharma,pharmacy,23.7379652369262,90.4354204874674,,,,
Abdullah Unani Pharmacy,pharmacy,23.9773824825941,90.3815503310473,,,,
Keya medical hall,pharmacy,22.6678152207983,89.789525864885,,,,
Jahanara Medical Hall,pharmacy,23.8553060978422,90.4140170462567,,,,
ইউনিকেয়ার ফার্মা,pharmacy,23.8103626683019,90.3772776559046,,,,
Romman Pharmacy,pharmacy,22.3735464654868,91.3709132174559,,,,
"The Economic Homeo Pharmacy, Pharmacy",pharmacy,25.1340408640904,89.3883623631255,,,,
"Janoni Hospital,Thana mure, Baraigram, Dhaka - Rajshahi Hwy, Natore",hospital,24.318324692261,89.1521387902047,,,,
Ma-Moni Hospital,hospital,22.0198628409868,92.1023006540182,,,,
"Matri Sodon Hospital, Hospital",hospital,24.9271755775871,89.9458159211057,,,,
Army Medical College আর্মি মেডিক্যাল কলেজ,clinic,24.7508188260737,89.3975241185702,,,,
Trust Dental Care,dentist,22.357438375425,91.8376376189058,,,,
"Bara Uthan Union Health and Family Welfare Centre, Chittagong-Anwara-Banshkhali Rd, Chattogram",hospital,22.2496871661108,91.8726641673443,,,,
Poshu Shastha,pharmacy,25.6256821491041,88.6365258488478,,,,
Bellevue Diagnostic Center,hospital,22.3446544643428,91.834014373621,,,,
"Mumtaz Pharmacy - 2, Pharmacy",pharmacy,23.9639431905028,90.2678809951784,,,,
Community Clinic of Howlader house,clinic,22.5671224959655,90.7294159927355,,,,
"Macca Pharmacy, Sheikh Mujib Road, Choumohoni, Agrabad, Chattogram",pharmacy,22.3336776915849,91.8127744633412,,,,
Mesars Dhaka Pharmacy,pharmacy,23.7514395653727,90.4324284833105,,,,
Mother Teresa Diagnostic Centre,clinic,22.7223279339157,89.0707357582402,,,,
Booshra Dental Clinic,pharmacy,23.7657108451731,90.3644540984204,,,,
Podma Sarjical & Clinic,pharmacy,23.0289391254693,89.3962377478902,,,,
"Islamia Digital Lab And Hospital, Hospital",hospital,23.8437241516751,90.2568355746334,,,,
"Sadek Medical Hall, Chand Ghazi Road, Ichapur Faizia Bazar, Hathajari, Chattogram",pharmacy,22.5103204336344,91.8393821444133,,,,
Haluaghat Upazila Health Complex,hospital,25.1179718336974,90.3387210689445,,,,
"Al Jihan Medical Hall, Pharmacy",pharmacy,23.9573227442812,90.3796154525187,,,,
Shariatpur medical hall(শরিয়তপুত মেডিকেল হল),pharmacy,23.8207527916568,90.3756714317994,,,,
Haji Medicine Korail,pharmacy,23.7830544277626,90.4106558192651,,,,
S Homeo Chikitsaloy,pharmacy,22.8031627566639,89.5669212920595,,,,
Jnanada Pharmacy,pharmacy,24.1676296402276,89.1410471853732,,,,
Dhaka Dental Care,dentist,23.8121888335463,90.3696814723345,,,,
Bagerhat Sadar Hospital,hospital,22.6706928957959,89.7660495790195,BDRCS,,,
Satota Pharmacy,pharmacy,23.8190848767443,90.3781145889365,,,,
Rouza Pharmacy,pharmacy,23.7668523765663,90.3602394260477,,,,
Ityadi Medical Centre,pharmacy,23.7394601493572,90.3956856563781,,,,
Bismillah Pharmacy & Departmental Store,pharmacy,23.7727753646248,90.3672001775381,,,,
Dr. Farjana Akter,doctor,23.7919889498124,90.3881000340061,,,,
"Elias Ahmed Chowdhury Trauma Center, Hospital, Daulatpur, Shibchar",hospital,23.3885601549012,90.1262640471961,,,,
Life Care Pharma(লাইফ কেয়ার ফার্মা),pharmacy,23.8284943174278,90.3705996260082,,,,
"M/S. Jemi pharmacy, Pharmacy",pharmacy,24.8902735783134,89.3598269281425,,,,
Hamdard,pharmacy,24.368700433248,88.5790232270495,,,,
Rashed Pharmacy,pharmacy,23.7338396641842,90.3819698453011,,,,
